服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.88,//shop162140592.taobao.com,服饰鞋包,4.87,111,162140592,耶利米企业店,25,4.88,//rate.taobao.com/user-rate-UvCkWOmxbMGkbvgTT.htm,耶利米  高端定制,,97.53%
4.61,//shop160094101.taobao.com,服饰鞋包,4.53,43,160094101,朝阳的向日葵137395,27,4.7,//rate.taobao.com/user-rate-UvCg4vFgbvCIYMgTT.htm,TT时尚女装服饰,,89.02%
4.96,//shop104238176.taobao.com,服饰鞋包,4.91,22,104238176,不点烟的火柴,21,4.96,//rate.taobao.com/user-rate-UMmcGMGk0OmIY.htm,不点烟的火柴,,99.11%
4.83,//shop65737284.taobao.com,服饰鞋包,4.83,25,65737284,rapmct,54,4.84,//rate.taobao.com/user-rate-UMCgyvmNWvFHY.htm,娇家定制,河北 邢台,96.53%
4.76,//shop70693564.taobao.com,服饰鞋包,4.63,22,70693564,史凌菲2012,197,4.74,//rate.taobao.com/user-rate-UOmvYvCgGvCQW.htm,L.F凌菲服饰,,98.71%
4.93,//shop192342752.taobao.com,服饰鞋包,4.88,25,192342752,爱晨宝大码专柜,62,4.84,//rate.taobao.com/user-rate-UvCkyvGkSMGNyvNTT.htm,爱晨宝大码专柜,,100.00%
4.73,//shop125055795.taobao.com,服饰鞋包,4.59,74,125055795,世代妲已,80,4.72,//rate.taobao.com/user-rate-UvCv4vGkbvmxWvQTT.htm,棉麻之夏,,94.05%
4.65,//shop460680045.taobao.com,服饰鞋包,4.35,25,460680045,赖良玉,21,4.5,//rate.taobao.com/user-rate-UvC8LvC8SvFgbMQTT.htm,玉雅阁女装服饰,,95.00%
4.81,//shop110390098.taobao.com,服饰鞋包,4.76,189,110390098,luckyl168,22,4.82,//rate.taobao.com/user-rate-UvFgGMGkWvFgbONTT.htm,danny韩版女装,,98.18%
4.63,//shop59402398.taobao.com,服饰鞋包,4.52,126,59402398,伊美时尚贵族,30,4.74,//rate.taobao.com/user-rate-UvGNbvFgSvGgy.htm,伊美时尚贵族,湖北 武汉,98.59%
4.93,//shop144439469.taobao.com,服饰鞋包,4.89,165,144439469,小马哥爱情人,60,4.93,//rate.taobao.com/user-rate-UvCvuvmNbMmxbvNTT.htm,独衣美,,98.64%
4.74,//shop62106918.taobao.com,服饰鞋包,4.69,49,62106918,2g138,50,4.69,//rate.taobao.com/user-rate-UvFx4vCxuvCgG.htm,0o多啦美衣o0 复古 甜美 清新,广东 汕尾,98.41%
5,//shop157043099.taobao.com,服饰鞋包,5,49,157043099,四季随商,60,5,//rate.taobao.com/user-rate-UvCg4MG84vG8yMNTT.htm,四季精品女装坊,,100.00%
4.86,//shop123458584.taobao.com,服饰鞋包,4.84,56,123458584,衣来裤,208,4.86,//rate.taobao.com/user-rate-UvC8YvGN0vmc0MgTT.htm,依尚美衣坊,,96.56%
4.86,//shop33510064.taobao.com,服饰鞋包,4.81,19,33510064,paulzk,35,4.85,//rate.taobao.com/user-rate-UvCQLvFHbvGvT.htm,独立公社,广东 东莞,98.70%
4.79,//shop124979954.taobao.com,服饰鞋包,4.74,19,124979954,智强54,54,4.81,//rate.taobao.com/user-rate-UvC8LvFISvmc0vNTT.htm,恩秀服饰店,,97.03%
4.64,//shop101955006.taobao.com,服饰鞋包,4.57,164,101955006,请排队购买,208,4.62,//rate.taobao.com/user-rate-UOmQLMmguOFxW.htm,婷妆,,94.91%
4.85,//shop102989120.taobao.com,服饰鞋包,4.85,117,102989120,魔蓝妮卡,76,4.83,//rate.taobao.com/user-rate-UOmcSMGvGvGxW.htm,魔蓝妮卡,,96.80%
4.85,//shop72632093.taobao.com,服饰鞋包,4.77,450,72632093,一衣不舍潮流服饰,87,4.83,//rate.taobao.com/user-rate-UOFH4MCxYvmcy.htm,一衣不舍潮流大码女装,,97.48%
4.66,//shop112254143.taobao.com,服饰鞋包,4.54,52,112254143,lwn113579643,59,4.65,//rate.taobao.com/user-rate-UMCgLMCk4MFvS.htm,千衣百惠 时尚女装,,95.72%
4.94,//shop65860145.taobao.com,服饰鞋包,4.93,52,65860145,吴小媚830113,55,4.94,//rate.taobao.com/user-rate-UvFH0vGNbvm84.htm,嘉年华之凤凰服饰,广东 深圳,99.66%
4.84,//shop71591327.taobao.com,服饰鞋包,4.77,102,71591327,ningchufeng666,300,4.87,//rate.taobao.com/user-rate-UMCcGMC8bvmkG.htm,缤纷服饰2015,,96.98%
4.93,//shop71750627.taobao.com,服饰鞋包,4.89,68,71750627,依朵拉服饰,136,4.93,//rate.taobao.com/user-rate-UOmgYMFHuvmNu.htm,依朵拉服饰     时尚潮流女装,广东 东莞,98.49%
